product_id,product_name,category,subcategory,brand,price,cost,weight,dimensions,color,material,stock_quantity,reorder_level,supplier_id,launch_date,rating,is_discontinued
PROD_000842,Cloned full-range collaboration,Automotive,Automotive_Sub_5,"Sanchez, Hall and Horn",28.36,22.25,41.98,47x43x41,White,Plastic,350,71,SUPP_029,2023-05-20,3.1,False
PROD_000843,Grass-roots systematic parallelism,Beauty,Beauty_Sub_4,"Hanna, Hodges and Davis",616.97,418.85,28.66,34x47x19,Peru,Glass,462,33,SUPP_005,2023-02-03,3.3,False
PROD_000844,Upgradable solution-oriented analyzer,Electronics,Electronics_Sub_2,"Beltran, Koch and Burton",764.06,517.57,22.96,32x24x19,Teal,Leather,177,17,SUPP_047,2023-11-08,3.0,False
PROD_000845,Right-sized heuristic protocol,Automotive,Automotive_Sub_2,Hernandez Group,896.85,660.44,45.57,44x35x11,SaddleBrown,Leather,864,92,SUPP_047,2023-04-02,2.4,False
PROD_000846,Operative tertiary functionalities,Home & Garden,Home & Garden_Sub_2,"Jones, Williams and Floyd",770.54,590.78,24.5,5x12x12,SeaShell,Leather,343,49,SUPP_087,2023-10-22,3.5,False
PROD_000847,Secured cohesive forecast,Automotive,Automotive_Sub_4,Rojas PLC,213.55,157.51,40.44,31x5x42,CadetBlue,Glass,520,53,SUPP_053,2023-06-02,3.0,False
PROD_000848,Reduced high-level Graphical User Interface,Beauty,Beauty_Sub_1,Compton Ltd,44.58,35.38,37.83,26x48x43,DarkMagenta,Glass,205,54,SUPP_065,2023-08-08,2.5,False
PROD_000849,Multi-channeled zero tolerance website,Sports,Sports_Sub_2,Harris-Robinson,949.4,662.68,45.8,31x22x22,Green,Glass,52,31,SUPP_049,2022-12-03,1.8,False
PROD_000850,Grass-roots impactful migration,Automotive,Automotive_Sub_4,Morgan Inc,886.17,663.11,38.28,27x43x30,DarkKhaki,Wood,753,52,SUPP_067,2024-10-08,2.8,True
PROD_000851,Cloned bandwidth-monitored definition,Beauty,Beauty_Sub_5,"Trujillo, Jackson and Short",266.69,205.55,29.21,21x33x10,Plum,Wood,362,90,SUPP_095,2023-05-31,2.0,False
PROD_000852,Extended 5thgeneration matrices,Sports,Sports_Sub_3,"Williams, Arias and Golden",651.3,475.12,35.87,13x21x6,DarkSlateBlue,Wood,247,66,SUPP_064,2025-05-17,1.7,False
PROD_000853,Balanced actuating application,Sports,Sports_Sub_5,"Yates, Wang and Miller",615.03,469.24,15.81,19x46x44,SlateBlue,Wood,340,13,SUPP_031,2025-05-30,2.8,False
PROD_000854,Expanded didactic projection,Sports,Sports_Sub_5,"Day, Hayes and Stevens",868.23,613.61,1.72,35x38x5,MediumAquaMarine,Wood,235,78,SUPP_028,2023-07-05,1.8,False
PROD_000855,Ergonomic even-keeled challenge,Beauty,Beauty_Sub_5,Bradley Group,196.6,145.35,36.11,12x20x31,Green,Fabric,388,48,SUPP_095,2024-11-07,3.1,False
PROD_000856,Fundamental mobile Graphical User Interface,Sports,Sports_Sub_1,"Austin, Spencer and Simmons",479.97,382.96,22.98,8x22x10,Sienna,Wood,1,59,SUPP_028,2024-08-08,1.7,False
PROD_000857,Decentralized encompassing project,Sports,Sports_Sub_1,"Jacobs, Webster and Chavez",321.08,220.38,2.39,14x31x28,Bisque,Fabric,235,78,SUPP_058,2024-05-20,3.5,False
PROD_000858,Fully-configurable intermediate utilization,Home & Garden,Home & Garden_Sub_3,Fletcher and Sons,925.28,601.0,23.42,46x32x22,Cyan,Leather,807,60,SUPP_056,2023-02-14,4.0,False
PROD_000859,Up-sized logistical throughput,Books,Books_Sub_4,"Page, Heath and Forbes",204.6,151.76,39.21,44x35x21,Moccasin,Plastic,343,86,SUPP_019,2024-12-19,4.1,False
PROD_000860,Polarized web-enabled migration,Sports,Sports_Sub_1,"Turner, Obrien and Pierce",62.84,48.69,4.53,16x45x36,Cornsilk,Glass,45,71,SUPP_069,2024-12-20,1.4,False
PROD_000861,Business-focused clear-thinking Graphic Interface,Toys,Toys_Sub_1,Carter-Olson,397.82,254.31,48.84,21x42x34,SpringGreen,Glass,579,91,SUPP_061,2022-07-28,1.8,False
PROD_000862,Total composite framework,Home & Garden,Home & Garden_Sub_1,Brown and Sons,432.85,305.43,13.25,18x25x33,BurlyWood,Leather,380,44,SUPP_091,2024-09-05,4.8,False
PROD_000863,Monitored methodical initiative,Home & Garden,Home & Garden_Sub_3,Gomez PLC,32.7,22.68,40.45,27x47x46,Olive,Leather,187,62,SUPP_005,2023-04-03,1.7,False
PROD_000864,Profound cohesive knowledge user,Beauty,Beauty_Sub_5,"Francis, Moore and Rodriguez",475.67,296.79,21.69,35x8x35,Plum,Plastic,651,99,SUPP_070,2024-07-01,3.7,False
PROD_000865,Optimized grid-enabled Graphical User Interface,Books,Books_Sub_5,Burnett Inc,190.51,123.97,44.16,30x11x18,HoneyDew,Fabric,112,26,SUPP_025,2023-08-28,3.0,True
PROD_000866,Grass-roots didactic algorithm,Sports,Sports_Sub_1,Johnson-Taylor,702.88,492.72,48.3,20x36x31,Lime,Fabric,456,11,SUPP_043,2023-01-24,4.7,False
PROD_000867,Customer-focused grid-enabled algorithm,Electronics,Electronics_Sub_4,Whitney PLC,582.99,407.62,37.95,45x30x46,DarkViolet,Wood,121,13,SUPP_055,2024-02-19,2.1,True
PROD_000868,Switchable heuristic installation,Automotive,Automotive_Sub_5,Griffin and Sons,212.94,162.07,26.94,46x24x33,YellowGreen,Fabric,748,44,SUPP_066,2022-09-29,4.9,False
PROD_000869,Synchronized holistic archive,Home & Garden,Home & Garden_Sub_3,Campos-Williams,522.37,404.1,38.46,34x18x32,Cornsilk,Wood,675,46,SUPP_089,2024-03-24,3.7,False
PROD_000870,Horizontal tertiary groupware,Sports,Sports_Sub_5,Cortez Group,138.0,96.77,9.32,8x44x5,Yellow,Metal,120,67,SUPP_071,2024-03-01,4.5,False
PROD_000871,Reactive transitional strategy,Beauty,Beauty_Sub_3,Johnson-Long,253.25,199.97,47.42,32x36x38,DarkGray,Wood,764,89,SUPP_065,2023-07-27,4.3,True
PROD_000872,Re-contextualized dynamic knowledge user,Sports,Sports_Sub_1,"Casey, Wong and Fisher",555.32,402.76,32.98,25x42x18,Red,Plastic,204,33,SUPP_081,2024-11-12,1.1,False
PROD_000873,Up-sized real-time Graphical User Interface,Toys,Toys_Sub_4,Wilson Group,15.03,9.5,35.69,26x14x32,LightSteelBlue,Fabric,639,16,SUPP_016,2025-07-03,4.0,False
PROD_000874,Realigned value-added throughput,Electronics,Electronics_Sub_2,Scott Inc,610.98,386.77,29.95,44x30x29,Aquamarine,Metal,224,12,SUPP_077,2024-04-30,4.3,False
PROD_000875,Cloned maximized implementation,Home & Garden,Home & Garden_Sub_3,Mendez LLC,851.19,647.46,20.04,21x5x20,MintCream,Plastic,450,86,SUPP_083,2024-06-10,3.4,False
PROD_000876,Front-line zero-defect implementation,Sports,Sports_Sub_1,Greer-Lee,806.27,498.83,34.16,18x15x6,Cornsilk,Plastic,149,90,SUPP_078,2025-03-22,2.4,False
PROD_000877,Integrated asynchronous framework,Toys,Toys_Sub_1,Becker-Gibson,31.77,24.49,6.49,10x47x39,WhiteSmoke,Metal,716,14,SUPP_098,2024-01-24,5.0,False
PROD_000878,Persistent bottom-line knowledge user,Books,Books_Sub_1,Miller-Taylor,307.95,202.5,43.74,49x7x41,MediumSeaGreen,Metal,931,17,SUPP_045,2024-12-26,2.2,False
PROD_000879,Networked next generation customer loyalty,Automotive,Automotive_Sub_2,Warren Ltd,916.07,701.9,18.01,36x43x33,OliveDrab,Metal,600,77,SUPP_096,2024-12-19,1.6,False
PROD_000880,Organized mission-critical archive,Toys,Toys_Sub_3,Garcia Group,244.34,171.78,41.51,28x10x39,DarkCyan,Metal,497,28,SUPP_087,2024-01-16,1.8,False
PROD_000881,Advanced cohesive protocol,Books,Books_Sub_4,Gutierrez and Sons,932.48,646.59,42.61,42x27x11,Maroon,Fabric,351,33,SUPP_047,2023-01-19,2.5,False
PROD_000882,Phased systematic complexity,Beauty,Beauty_Sub_5,Cruz-Foster,785.61,490.84,33.1,10x26x26,Maroon,Fabric,42,41,SUPP_007,2023-02-23,4.7,True
PROD_000883,Intuitive 4thgeneration artificial intelligence,Beauty,Beauty_Sub_5,"Nash, Thompson and Wyatt",335.06,252.11,15.24,37x34x29,LavenderBlush,Plastic,691,53,SUPP_002,2022-11-07,4.3,False
PROD_000884,Enhanced modular open system,Sports,Sports_Sub_5,"Bailey, Davis and Duffy",742.06,550.88,44.25,25x6x37,LightSteelBlue,Fabric,139,93,SUPP_033,2023-04-09,2.2,False
PROD_000885,Right-sized responsive policy,Electronics,Electronics_Sub_2,Morris-Blankenship,918.28,693.04,1.44,31x43x28,Coral,Wood,802,55,SUPP_077,2024-11-05,3.8,False
PROD_000886,Quality-focused clear-thinking matrix,Home & Garden,Home & Garden_Sub_3,"Vega, Burke and Johnson",862.33,651.23,25.46,9x8x37,Brown,Leather,137,94,SUPP_020,2022-11-23,2.8,False
PROD_000887,Re-contextualized attitude-oriented ability,Sports,Sports_Sub_4,Gates-Murphy,769.96,571.01,22.66,36x36x22,Snow,Wood,588,33,SUPP_048,2025-02-01,2.1,True
PROD_000888,Front-line optimizing initiative,Books,Books_Sub_2,Cardenas-Conley,519.17,362.74,7.5,23x42x20,Violet,Glass,610,70,SUPP_079,2024-07-05,1.2,False
PROD_000889,Cross-group logistical task-force,Sports,Sports_Sub_3,Garcia Inc,893.78,701.09,30.03,23x40x24,DodgerBlue,Fabric,704,63,SUPP_060,2024-04-29,4.6,False
PROD_000890,Intuitive 24/7 secured line,Clothing,Clothing_Sub_4,"Green, Bates and Collins",432.11,290.72,9.95,41x26x31,Peru,Leather,865,72,SUPP_016,2025-05-01,1.6,True
PROD_000891,Re-engineered didactic knowledgebase,Home & Garden,Home & Garden_Sub_3,"Roberts, Johnson and Jones",902.62,682.78,46.51,33x32x33,DarkGoldenRod,Wood,639,12,SUPP_049,2023-07-04,2.2,False
PROD_000892,User-friendly maximized hub,Books,Books_Sub_4,"Daniel, Bailey and Callahan",156.05,99.93,24.19,28x17x9,DarkSlateBlue,Wood,836,57,SUPP_015,2023-10-27,3.8,True
PROD_000893,Multi-tiered motivating approach,Clothing,Clothing_Sub_4,Cochran PLC,907.34,687.82,31.88,8x8x26,Yellow,Wood,983,56,SUPP_044,2025-03-06,3.2,False
PROD_000894,Open-architected intangible secured line,Toys,Toys_Sub_3,Ramsey-Golden,626.26,422.48,16.88,28x32x16,DarkSlateGray,Plastic,434,81,SUPP_085,2025-04-06,1.9,False
PROD_000895,Function-based coherent Local Area Network,Automotive,Automotive_Sub_4,"Crawford, Bradford and Booth",420.61,287.48,2.79,44x27x5,LightSlateGray,Wood,822,84,SUPP_012,2025-01-01,1.1,False
PROD_000896,Re-engineered methodical throughput,Electronics,Electronics_Sub_3,"Hart, Pierce and Green",208.91,151.49,23.74,28x26x48,LightGreen,Glass,572,51,SUPP_099,2022-09-16,1.6,False
PROD_000897,Open-architected non-volatile matrices,Automotive,Automotive_Sub_5,Hill Inc,239.2,163.62,19.61,29x7x44,DarkGreen,Leather,988,41,SUPP_009,2023-10-15,3.7,True
PROD_000898,Fundamental interactive implementation,Toys,Toys_Sub_1,Garcia PLC,979.72,627.92,1.77,28x40x17,LightYellow,Fabric,80,21,SUPP_014,2024-10-29,2.5,False
PROD_000899,Synergistic asymmetric algorithm,Electronics,Electronics_Sub_2,"Gomez, Benson and Tyler",411.84,294.11,2.52,44x50x17,GhostWhite,Leather,694,40,SUPP_091,2023-12-31,1.9,False
PROD_000900,Re-contextualized holistic projection,Home & Garden,Home & Garden_Sub_4,Roman-Gonzalez,591.56,375.0,9.33,5x47x47,NavajoWhite,Metal,556,81,SUPP_082,2025-01-26,2.8,False
PROD_000901,Re-engineered empowering projection,Clothing,Clothing_Sub_5,Calhoun Ltd,536.97,365.59,10.64,24x23x33,RoyalBlue,Fabric,101,62,SUPP_099,2024-01-29,2.8,False
PROD_000902,De-engineered static neural-net,Sports,Sports_Sub_2,Cole Ltd,741.76,505.1,27.23,24x37x49,PaleTurquoise,Plastic,190,47,SUPP_024,2023-01-16,4.0,False
PROD_000903,Operative well-modulated encoding,Sports,Sports_Sub_4,"Neal, French and Holt",285.31,214.92,36.42,31x24x22,PowderBlue,Plastic,263,69,SUPP_083,2022-11-03,3.2,False
PROD_000904,Stand-alone full-range system engine,Books,Books_Sub_4,"Johnston, Graves and Williams",603.28,428.29,21.76,20x33x43,SlateBlue,Leather,335,76,SUPP_012,2024-03-13,3.7,False
PROD_000905,Focused regional secured line,Automotive,Automotive_Sub_3,"Soto, Smith and Holmes",279.9,182.34,28.37,24x29x38,LightPink,Glass,679,21,SUPP_040,2023-06-17,4.7,False
PROD_000906,Public-key leadingedge migration,Home & Garden,Home & Garden_Sub_5,Fuentes LLC,620.44,448.58,16.81,10x25x26,SlateBlue,Glass,413,49,SUPP_084,2023-08-05,1.6,False
PROD_000907,Customer-focused web-enabled encoding,Electronics,Electronics_Sub_2,Velez Ltd,630.34,452.48,39.63,42x5x40,GoldenRod,Fabric,824,58,SUPP_035,2023-10-20,4.1,False
PROD_000908,Re-contextualized stable conglomeration,Beauty,Beauty_Sub_4,York-Castro,671.0,422.18,40.41,9x12x47,Bisque,Fabric,186,27,SUPP_074,2025-05-14,4.1,False
PROD_000909,Assimilated asymmetric artificial intelligence,Books,Books_Sub_3,Meyer Group,389.87,294.24,24.58,16x8x19,WhiteSmoke,Glass,212,39,SUPP_063,2023-11-12,3.8,False
PROD_000910,Customer-focused executive analyzer,Electronics,Electronics_Sub_4,Smith and Sons,678.74,440.45,3.31,37x31x36,GhostWhite,Wood,723,76,SUPP_042,2024-03-29,3.0,False
PROD_000911,Universal static projection,Sports,Sports_Sub_3,Mclaughlin and Sons,334.58,266.39,19.31,25x48x33,HotPink,Leather,408,93,SUPP_086,2023-01-22,4.7,True
PROD_000912,Public-key uniform portal,Automotive,Automotive_Sub_5,Smith Group,391.52,272.42,33.88,8x27x26,LightSteelBlue,Plastic,870,26,SUPP_051,2022-10-12,3.5,False
PROD_000913,Implemented transitional access,Beauty,Beauty_Sub_3,Brown-Morris,642.76,399.46,47.04,21x18x31,SpringGreen,Metal,169,69,SUPP_005,2025-05-30,2.5,False
PROD_000914,Pre-emptive grid-enabled software,Beauty,Beauty_Sub_3,"Galvan, Cunningham and Brandt",200.95,141.07,12.64,21x16x7,PowderBlue,Plastic,298,29,SUPP_012,2024-11-15,4.9,False
PROD_000915,User-friendly reciprocal groupware,Automotive,Automotive_Sub_3,Smith-Roberts,461.35,329.56,5.08,28x13x8,LightSkyBlue,Metal,333,20,SUPP_081,2023-09-21,3.3,False
PROD_000916,Team-oriented optimizing success,Toys,Toys_Sub_1,Myers Ltd,806.42,497.98,20.5,45x11x20,Turquoise,Metal,324,80,SUPP_041,2023-07-31,1.2,True
PROD_000917,Universal multi-state ability,Sports,Sports_Sub_2,"Acosta, Gentry and Martinez",913.32,585.4,41.66,50x41x37,LightBlue,Glass,920,64,SUPP_053,2024-12-29,3.8,False
PROD_000918,Realigned 6thgeneration conglomeration,Automotive,Automotive_Sub_5,Santana Inc,694.92,544.83,2.48,22x13x18,MediumVioletRed,Metal,561,22,SUPP_001,2024-08-14,2.6,False
PROD_000919,Polarized eco-centric system engine,Clothing,Clothing_Sub_4,Navarro LLC,52.79,38.58,18.25,13x43x10,DarkCyan,Fabric,273,54,SUPP_059,2022-10-22,4.6,False
PROD_000920,Innovative tangible emulation,Sports,Sports_Sub_5,"Mills, Morris and Reyes",833.56,530.18,20.38,44x43x6,Orchid,Wood,867,26,SUPP_061,2025-06-08,1.1,False
PROD_000921,Customizable logistical knowledge user,Beauty,Beauty_Sub_1,"Rogers, Walker and White",957.9,666.53,40.11,18x25x37,SlateGray,Metal,45,49,SUPP_001,2023-08-25,3.5,False
PROD_000922,Expanded multi-state protocol,Toys,Toys_Sub_1,"Wood, Gonzalez and Santos",228.62,150.32,21.46,5x43x14,RoyalBlue,Metal,111,61,SUPP_071,2023-12-20,3.4,False
PROD_000923,Triple-buffered value-added project,Home & Garden,Home & Garden_Sub_4,"Swanson, Wang and Finley",119.13,78.2,49.92,20x14x7,MidnightBlue,Wood,251,20,SUPP_079,2022-08-27,1.5,False
PROD_000924,Synergistic multi-state analyzer,Clothing,Clothing_Sub_2,Nguyen and Sons,419.63,333.02,20.62,30x7x16,LightGoldenRodYellow,Metal,206,61,SUPP_012,2025-02-22,4.6,True
PROD_000925,Progressive non-volatile hardware,Toys,Toys_Sub_5,"Smith, Hall and Parks",31.95,20.06,38.17,21x34x25,LimeGreen,Wood,346,29,SUPP_054,2024-03-30,2.8,False
PROD_000926,Multi-layered national website,Electronics,Electronics_Sub_2,"Rios, Sutton and Brennan",411.13,325.63,44.59,8x14x34,DarkGoldenRod,Leather,321,24,SUPP_001,2024-07-12,1.0,False
PROD_000927,Future-proofed regional structure,Beauty,Beauty_Sub_5,"Bell, Garcia and Waters",492.55,347.01,21.37,5x25x34,Gray,Plastic,791,19,SUPP_023,2025-02-11,1.3,False
PROD_000928,Optional interactive extranet,Beauty,Beauty_Sub_4,"Pena, Reed and Oconnell",870.81,562.78,29.98,16x20x28,LimeGreen,Metal,588,39,SUPP_098,2024-08-06,3.8,False
PROD_000929,Multi-layered encompassing website,Toys,Toys_Sub_3,Thomas-Perry,534.43,382.83,36.73,49x25x10,MediumSeaGreen,Glass,338,70,SUPP_008,2024-04-11,4.6,False
PROD_000930,Assimilated fresh-thinking open system,Home & Garden,Home & Garden_Sub_2,"Santos, Spencer and Galvan",862.08,646.54,35.34,19x7x14,MediumPurple,Wood,180,60,SUPP_088,2024-05-17,2.1,False
PROD_000931,Public-key value-added orchestration,Toys,Toys_Sub_3,"Hernandez, Williams and Roberts",741.82,490.31,28.72,14x7x24,DeepSkyBlue,Plastic,876,93,SUPP_009,2022-08-27,2.3,False
PROD_000932,Enterprise-wide attitude-oriented toolset,Electronics,Electronics_Sub_3,"Smith, Johnson and Mcmillan",107.54,68.89,30.38,17x23x30,MediumSpringGreen,Wood,740,41,SUPP_029,2023-02-26,4.9,False
PROD_000933,Organic human-resource complexity,Home & Garden,Home & Garden_Sub_1,Griffin Inc,322.55,246.4,35.46,28x49x24,Aquamarine,Metal,476,99,SUPP_007,2023-06-16,1.0,False
PROD_000934,Integrated neutral Local Area Network,Sports,Sports_Sub_1,Sanchez LLC,411.56,285.0,49.54,19x33x33,ForestGreen,Plastic,655,92,SUPP_019,2022-09-04,1.4,False
PROD_000935,Decentralized responsive paradigm,Sports,Sports_Sub_4,Lopez PLC,70.87,45.7,40.96,26x50x49,Khaki,Fabric,173,80,SUPP_088,2023-04-04,4.3,False
PROD_000936,Mandatory analyzing frame,Home & Garden,Home & Garden_Sub_5,Weber-Day,747.4,514.88,4.72,46x39x28,DarkSeaGreen,Glass,541,23,SUPP_059,2025-05-27,2.5,False
PROD_000937,Persistent 5thgeneration toolset,Electronics,Electronics_Sub_3,Gentry and Sons,608.26,448.36,24.73,20x49x41,YellowGreen,Metal,31,99,SUPP_009,2022-11-26,4.9,False
PROD_000938,Stand-alone actuating info-mediaries,Toys,Toys_Sub_5,Nash PLC,93.12,74.4,18.98,40x17x20,Linen,Leather,666,19,SUPP_063,2025-07-21,3.4,False
PROD_000939,Team-oriented human-resource protocol,Beauty,Beauty_Sub_3,Parker Ltd,647.15,481.14,1.49,43x50x21,Silver,Leather,307,15,SUPP_050,2024-09-09,2.4,True
PROD_000940,Persistent asynchronous secured line,Sports,Sports_Sub_3,Hanna PLC,829.75,653.93,48.96,26x41x17,DarkKhaki,Wood,478,12,SUPP_085,2022-08-02,3.0,True
PROD_000941,Operative executive success,Beauty,Beauty_Sub_3,Evans LLC,16.64,12.16,13.12,16x5x35,BurlyWood,Fabric,901,92,SUPP_042,2024-07-17,2.7,False
PROD_000942,Assimilated 5thgeneration benchmark,Books,Books_Sub_4,"Washington, Moreno and Simpson",119.55,89.41,33.12,15x31x6,Black,Metal,954,90,SUPP_085,2024-09-10,2.5,False
PROD_000943,Reactive cohesive strategy,Clothing,Clothing_Sub_1,Anderson and Sons,565.5,405.76,25.68,6x12x6,Snow,Fabric,907,38,SUPP_056,2024-11-08,4.4,False
PROD_000944,Operative full-range concept,Clothing,Clothing_Sub_5,White Ltd,285.55,199.86,28.63,40x9x46,Gold,Glass,50,16,SUPP_026,2023-07-12,5.0,False
PROD_000945,Open-architected mission-critical help-desk,Beauty,Beauty_Sub_2,Byrd and Sons,532.11,402.8,17.3,47x47x49,DarkKhaki,Fabric,472,69,SUPP_063,2024-08-10,4.4,False
PROD_000946,Optimized coherent encoding,Clothing,Clothing_Sub_3,"Martinez, Perez and Turner",674.31,462.15,23.26,49x29x37,MediumSeaGreen,Metal,902,22,SUPP_014,2023-11-11,3.3,False
PROD_000947,Triple-buffered static firmware,Beauty,Beauty_Sub_3,Miller Group,439.67,333.99,48.21,33x17x45,FireBrick,Wood,984,86,SUPP_047,2022-11-12,2.6,True
PROD_000948,Distributed neutral application,Clothing,Clothing_Sub_5,"Rocha, Hanson and Smith",819.26,644.55,7.55,27x12x18,AntiqueWhite,Wood,410,40,SUPP_094,2024-10-02,4.3,False
PROD_000949,Phased contextually-based open architecture,Automotive,Automotive_Sub_3,Sparks Group,733.3,508.47,39.14,44x16x27,DeepSkyBlue,Plastic,49,73,SUPP_046,2025-02-12,1.4,False
PROD_000950,Triple-buffered optimizing middleware,Sports,Sports_Sub_5,"Watson, Johnson and Hanson",421.9,275.26,23.7,28x39x12,SlateGray,Fabric,133,24,SUPP_063,2024-06-01,3.9,False
PROD_000951,Re-contextualized upward-trending leverage,Automotive,Automotive_Sub_3,"Green, Reed and Robbins",504.13,324.27,30.4,28x44x44,Black,Leather,694,52,SUPP_084,2024-09-17,3.2,False
PROD_000952,Business-focused homogeneous alliance,Home & Garden,Home & Garden_Sub_3,Travis Group,392.76,240.49,28.98,35x12x16,BlanchedAlmond,Wood,148,14,SUPP_011,2025-05-27,3.4,False
PROD_000953,Self-enabling web-enabled core,Beauty,Beauty_Sub_3,Ewing Ltd,431.53,309.43,28.94,14x29x36,RosyBrown,Plastic,591,21,SUPP_073,2024-06-11,2.7,False
PROD_000954,Secured needs-based utilization,Home & Garden,Home & Garden_Sub_2,"Cox, Lewis and Henry",375.87,228.5,33.94,18x45x9,Pink,Metal,783,81,SUPP_062,2023-05-26,3.2,True
PROD_000955,Polarized 24hour data-warehouse,Beauty,Beauty_Sub_5,Campbell-Ward,141.28,89.62,39.91,35x28x19,Navy,Metal,337,52,SUPP_023,2023-10-10,2.7,False
PROD_000956,Stand-alone 3rdgeneration Local Area Network,Books,Books_Sub_5,"Gray, Collier and Martinez",678.78,462.01,38.8,36x21x35,Moccasin,Fabric,126,24,SUPP_024,2023-02-14,3.2,False
PROD_000957,Profound static firmware,Home & Garden,Home & Garden_Sub_3,Beasley-Cruz,748.55,545.66,6.2,19x41x15,Fuchsia,Metal,140,84,SUPP_029,2024-02-17,1.3,False
PROD_000958,Decentralized maximized hierarchy,Beauty,Beauty_Sub_3,Greene and Sons,906.61,660.77,0.5,20x41x46,Beige,Wood,702,66,SUPP_048,2024-12-12,4.3,False
PROD_000959,De-engineered systemic superstructure,Electronics,Electronics_Sub_3,"Burns, Stewart and Norton",332.4,260.24,24.17,47x36x35,Silver,Fabric,80,68,SUPP_039,2023-03-15,1.8,False
PROD_000960,Proactive mobile pricing structure,Sports,Sports_Sub_2,"Anderson, Reid and Robinson",308.79,207.0,16.03,27x20x37,LightGray,Leather,78,18,SUPP_089,2023-04-28,2.3,False
PROD_000961,Optimized encompassing model,Books,Books_Sub_4,"White, Holt and Welch",166.34,111.53,30.98,37x7x17,MintCream,Glass,605,99,SUPP_048,2023-11-29,2.8,False
PROD_000962,Stand-alone methodical attitude,Beauty,Beauty_Sub_2,Garza and Sons,883.24,672.43,12.9,17x41x11,OliveDrab,Glass,548,58,SUPP_059,2024-01-30,4.9,False
PROD_000963,Reactive high-level info-mediaries,Toys,Toys_Sub_3,"Oconnell, Ortiz and Ellis",26.41,16.17,28.67,22x19x42,SaddleBrown,Leather,937,44,SUPP_035,2024-04-28,4.2,False
PROD_000964,Diverse secondary attitude,Clothing,Clothing_Sub_1,Martinez-Adams,306.84,193.32,42.92,42x35x21,SteelBlue,Fabric,197,54,SUPP_036,2023-08-23,4.4,False
PROD_000965,Re-engineered real-time leverage,Electronics,Electronics_Sub_1,Serrano-Lowe,852.29,547.87,40.0,37x39x45,SpringGreen,Fabric,425,88,SUPP_080,2025-07-06,3.6,False
PROD_000966,Synchronized composite database,Books,Books_Sub_5,"Hunter, Lee and Young",252.97,156.29,22.47,25x18x38,WhiteSmoke,Wood,815,74,SUPP_082,2023-12-06,1.3,False
PROD_000967,Grass-roots real-time extranet,Automotive,Automotive_Sub_1,Sampson-Hancock,856.54,664.47,15.05,28x30x8,FireBrick,Leather,94,62,SUPP_037,2023-03-07,4.4,False
PROD_000968,Virtual user-facing monitoring,Books,Books_Sub_4,Jacobs and Sons,195.5,149.77,41.63,26x25x23,OrangeRed,Glass,166,10,SUPP_023,2023-05-08,4.8,False
PROD_000969,Realigned 24hour Graphical User Interface,Toys,Toys_Sub_3,"Price, Blair and Elliott",795.12,610.1,31.19,49x15x14,HotPink,Leather,255,82,SUPP_037,2022-12-11,1.0,False
PROD_000970,Polarized user-facing installation,Clothing,Clothing_Sub_4,"Potter, Stafford and Salas",253.66,165.35,14.83,22x29x29,RosyBrown,Plastic,940,89,SUPP_044,2024-05-31,4.3,False
PROD_000971,Advanced even-keeled emulation,Electronics,Electronics_Sub_1,Vasquez Inc,422.95,284.01,39.83,20x41x38,Azure,Plastic,52,66,SUPP_074,2023-07-10,5.0,False
PROD_000972,Phased impactful contingency,Beauty,Beauty_Sub_2,Cline Inc,343.92,213.69,3.82,45x10x16,AliceBlue,Plastic,934,31,SUPP_022,2023-04-04,2.2,False
PROD_000973,Managed foreground algorithm,Toys,Toys_Sub_4,Rivers LLC,76.7,59.94,25.78,43x26x32,SkyBlue,Wood,680,20,SUPP_068,2024-01-10,3.9,False
PROD_000974,Digitized asynchronous extranet,Sports,Sports_Sub_1,Harper LLC,199.83,159.09,33.74,32x30x28,LavenderBlush,Leather,822,11,SUPP_018,2024-06-20,3.1,False
PROD_000975,Organized dynamic task-force,Clothing,Clothing_Sub_3,Edwards-York,905.74,675.14,34.86,25x40x12,ForestGreen,Glass,662,88,SUPP_013,2025-03-14,3.7,False
PROD_000976,Fundamental clear-thinking protocol,Books,Books_Sub_5,Wagner Inc,68.95,42.79,16.53,24x42x16,LightPink,Metal,87,84,SUPP_015,2023-12-06,3.6,False
PROD_000977,Business-focused systemic interface,Sports,Sports_Sub_2,Green-Hartman,574.72,369.71,45.53,22x37x12,DeepPink,Wood,112,46,SUPP_001,2024-07-07,4.0,False
PROD_000978,Fully-configurable national parallelism,Toys,Toys_Sub_4,York PLC,902.27,563.14,29.1,42x12x23,PeachPuff,Metal,422,51,SUPP_020,2023-02-15,1.0,False
PROD_000979,Monitored eco-centric complexity,Books,Books_Sub_1,Anderson-Cooper,116.99,77.38,15.17,7x14x8,PowderBlue,Fabric,923,74,SUPP_083,2023-04-24,2.2,False
PROD_000980,Reduced multi-state capacity,Beauty,Beauty_Sub_4,Watson Ltd,370.35,271.25,14.94,9x49x39,DarkSalmon,Metal,474,33,SUPP_077,2023-11-20,1.5,False
PROD_000981,Networked 3rdgeneration model,Automotive,Automotive_Sub_3,Robertson-Lopez,949.93,753.61,47.59,31x24x22,Gold,Leather,654,83,SUPP_016,2024-04-20,5.0,False
